Borough,Zipcode,Year,Month,Average Sale Price
Brooklyn,11249,2020,December,2664575.469
Brooklyn,11201,2021,January,1717850.163
Brooklyn,11203,2021,January,359053.4255
Brooklyn,11204,2021,January,567996.2769
Brooklyn,11205,2021,January,647231.7436
Brooklyn,11206,2021,January,734085.1429
Brooklyn,11207,2021,January,645184.7826
Brooklyn,11208,2021,January,373490.3279
Brooklyn,11209,2021,January,596644.322
Brooklyn,11210,2021,January,527257.1429
Brooklyn,11211,2021,January,920319.95
Brooklyn,11212,2021,January,233165.5667
Brooklyn,11213,2021,January,340195.9714
Brooklyn,11214,2021,January,529300.3929
Brooklyn,11215,2021,January,1247903.364
Brooklyn,11216,2021,January,1131967.375
Brooklyn,11217,2021,January,1203282.638
Brooklyn,11218,2021,January,589154.8654
Brooklyn,11219,2021,January,435343.0317
Brooklyn,11220,2021,January,569631.6977
Brooklyn,11221,2021,January,782756.9574
Brooklyn,11222,2021,January,1320933.333
Brooklyn,11223,2021,January,524972.9318
Brooklyn,11224,2021,January,315907.4118
Brooklyn,11225,2021,January,565821.7143
Brooklyn,11226,2021,January,548314.5385
Brooklyn,11228,2021,January,696667.72
Brooklyn,11229,2021,January,570637.4235
Brooklyn,11230,2021,January,634593.7606
Brooklyn,11231,2021,January,3599996.286
Brooklyn,11232,2021,January,461660.6667
Brooklyn,11233,2021,January,563660.2424
Brooklyn,11234,2021,January,498448.7053
Brooklyn,11235,2021,January,345150.4634
Brooklyn,11236,2021,January,346481.1692
Brooklyn,11237,2021,January,474636.3636
Brooklyn,11238,2021,January,990471.7869
Brooklyn,11239,2021,January,547180
Brooklyn,11249,2021,January,827126.275
Brooklyn,11201,2021,February,1390789.643
Brooklyn,11203,2021,February,250725.4681
Brooklyn,11204,2021,February,576798.0769
Brooklyn,11205,2021,February,783826.9762
Brooklyn,11206,2021,February,651007.7857
Brooklyn,11207,2021,February,335509.4545
Brooklyn,11208,2021,February,382018.0392
Brooklyn,11209,2021,February,622676.2203
Brooklyn,11210,2021,February,374628.8571
Brooklyn,11211,2021,February,924640.7778
Brooklyn,11212,2021,February,327333.0435
Brooklyn,11213,2021,February,351750.5556
Brooklyn,11214,2021,February,589810.193
Brooklyn,11215,2021,February,1259088.856
Brooklyn,11216,2021,February,906306.7059
Brooklyn,11217,2021,February,2473029.412
Brooklyn,11218,2021,February,654787.1852
Brooklyn,11219,2021,February,807061.1905
Brooklyn,11220,2021,February,1018360.472
Brooklyn,11221,2021,February,761565.973
Brooklyn,11222,2021,February,812351.3784
Brooklyn,11223,2021,February,721224.5385
Brooklyn,11224,2021,February,278251.3043
Brooklyn,11225,2021,February,732368.4211
Brooklyn,11226,2021,February,464613.3429
Brooklyn,11228,2021,February,782238.0952
Brooklyn,11229,2021,February,359583.3488
Brooklyn,11230,2021,February,767592.3284
Brooklyn,11231,2021,February,1734712.333
Brooklyn,11232,2021,February,378333.3333
Brooklyn,11233,2021,February,1838981.051
Brooklyn,11234,2021,February,568727.156
Brooklyn,11235,2021,February,723737.2683
Brooklyn,11236,2021,February,347044.0351
Brooklyn,11237,2021,February,733714.7619
Brooklyn,11238,2021,February,1122138.522
Brooklyn,11239,2021,February,459695.1667
Brooklyn,11249,2021,February,778516.45
Brooklyn,11201,2021,March,1585924.985
Brooklyn,11203,2021,March,363272.0152
Brooklyn,11204,2021,March,693250.1441
Brooklyn,11205,2021,March,1182184.299
Brooklyn,11206,2021,March,583402.5962
Brooklyn,11207,2021,March,359454.1667
Brooklyn,11208,2021,March,284525.4054
Brooklyn,11209,2021,March,660845.4026
Brooklyn,11210,2021,March,525556.9545
Brooklyn,11211,2021,March,932650.0508
Brooklyn,11212,2021,March,322340
Brooklyn,11213,2021,March,586539.7368
Brooklyn,11214,2021,March,543360.8333
Brooklyn,11215,2021,March,1149180.455
Brooklyn,11216,2021,March,674729.451
Brooklyn,11217,2021,March,1763838.267
Brooklyn,11218,2021,March,623403.2813
Brooklyn,11219,2021,March,419791.2785
Brooklyn,11220,2021,March,585930.7391
Brooklyn,11221,2021,March,707511.082
Brooklyn,11222,2021,March,1162096.209
Brooklyn,11223,2021,March,786876.5246
Brooklyn,11224,2021,March,219609.1923
Brooklyn,11225,2021,March,677252.9333
Brooklyn,11226,2021,March,420592.587
Brooklyn,11228,2021,March,702112.4516
Brooklyn,11229,2021,March,368359
Brooklyn,11230,2021,March,702567.2712
Brooklyn,11231,2021,March,1189198.569
Brooklyn,11232,2021,March,512922.5714
Brooklyn,11233,2021,March,491159.65
Brooklyn,11234,2021,March,359059.717
Brooklyn,11235,2021,March,373613.369
Brooklyn,11236,2021,March,281867.4024
Brooklyn,11237,2021,March,1074322.625
Brooklyn,11238,2021,March,1039778.667
Brooklyn,11239,2021,March,289298.5
Brooklyn,11249,2021,March,1852956.523
Queens,11001,2020,August,222500
Queens,11004,2020,August,369428.5714
Queens,11005,2020,August,159500
Queens,11040,2020,August,0
Queens,11101,2020,August,2527534.6
Queens,11102,2020,August,521247.4167
Queens,11103,2020,August,408333.3333
Queens,11104,2020,August,252714.2857
Queens,11105,2020,August,185840
Queens,11106,2020,August,837378.3846
Queens,11109,2020,August,1210000
Queens,11351,2020,August,990806.25
Queens,11354,2020,August,523104.6279
Queens,11355,2020,August,391332.3281
Queens,11356,2020,August,451033.8
Queens,11357,2020,August,291058.913
Queens,11358,2020,August,531827.8056
Queens,11360,2020,August,274870.3704
Queens,11361,2020,August,422957.84
Queens,11362,2020,August,446091.2727
Queens,11363,2020,August,840833.3333
Queens,11364,2020,August,378590.2703
Queens,11365,2020,August,392807.6923
Queens,11366,2020,August,236750
Queens,11367,2020,August,268846.8611
Queens,11368,2020,August,457310.6897
Queens,11369,2020,August,250338.7241
Queens,11370,2020,August,385507.6667
Queens,11372,2020,August,349778.1481
Queens,11373,2020,August,204651.0833
Queens,11374,2020,August,677285.2889
Queens,11375,2020,August,497593.2333
Queens,11377,2020,August,188943.1429
Queens,11378,2020,August,299155.8621
Queens,11379,2020,August,427021.7391
Queens,11385,2020,August,3274264.383
Queens,11411,2020,August,299007.7273
Queens,11412,2020,August,346473.3137
Queens,11413,2020,August,293471.1579
Queens,11414,2020,August,411409.5152
Queens,11415,2020,August,175778.8889
Queens,11416,2020,August,278825
Queens,11417,2020,August,314684.2105
Queens,11418,2020,August,310045.4545
Queens,11419,2020,August,843821.3158
Queens,11420,2020,August,252802.6
Queens,11421,2020,August,413771.2903
Queens,11422,2020,August,302367.9231
Queens,11423,2020,August,241608.6957
Queens,11426,2020,August,362930
Queens,11427,2020,August,349353.5294
Queens,11428,2020,August,215815.7895
Queens,11429,2020,August,227559.4118
Queens,11432,2020,August,401589.875
Queens,11433,2020,August,425714.24
Queens,11434,2020,August,418910.127
Queens,11435,2020,August,695322.7273
Queens,11436,2020,August,315638.0952
Queens,11691,2020,August,172312.5
Queens,11692,2020,August,285240
Queens,11693,2020,August,345258.1818
Queens,11694,2020,August,663560
Queens,11697,2020,August,394375
Queens,11001,2020,September,463857.1429
Queens,11004,2020,September,278082.5
Queens,11005,2020,September,345623.5385
Queens,11040,2020,September,366666.6667
Queens,11101,2020,September,20766230.49
Queens,11102,2020,September,465230.7692
Queens,11103,2020,September,123421.0526
Queens,11104,2020,September,243852.5294
Queens,11105,2020,September,53392.96429
Queens,11106,2020,September,528800
Queens,11109,2020,September,485000
Queens,11351,2020,September,944146.8
Queens,11354,2020,September,319227.25
Queens,11355,2020,September,3075879.986
Queens,11356,2020,September,852799.0385
Queens,11357,2020,September,464304.45
Queens,11358,2020,September,322591.8367
Queens,11360,2020,September,250554.1944
Queens,11361,2020,September,395965.3235
Queens,11362,2020,September,475087.0968
Queens,11363,2020,September,881910
Queens,11364,2020,September,338432.0408
Queens,11365,2020,September,398152.3846
Queens,11366,2020,September,401653
Queens,11367,2020,September,353577.6333
Queens,11368,2020,September,416539.275
Queens,11369,2020,September,294947.4783
Queens,11370,2020,September,390750
Queens,11372,2020,September,364118.0833
Queens,11373,2020,September,12711528.31
Queens,11374,2020,September,274695.1111
Queens,11375,2020,September,638185.1385
Queens,11377,2020,September,295216.2162
Queens,11378,2020,September,1387446.086
Queens,11379,2020,September,389408.3684
Queens,11385,2020,September,412345.2542
Queens,11411,2020,September,243192.6923
Queens,11412,2020,September,399849.3023
Queens,11413,2020,September,358730.9783
Queens,11414,2020,September,228448.7442
Queens,11415,2020,September,325859
Queens,11416,2020,September,383333.3333
Queens,11417,2020,September,218500.3125
Queens,11418,2020,September,392224.1379
Queens,11419,2020,September,230574.9412
Queens,11420,2020,September,347881.4074
Queens,11421,2020,September,370773.4375
Queens,11422,2020,September,261987.5714
Queens,11423,2020,September,533435.72
Queens,11426,2020,September,286434.7826
Queens,11427,2020,September,177462.3077
Queens,11428,2020,September,327954.5455
Queens,11429,2020,September,256757.5758
Queens,11432,2020,September,254243.5135
Queens,11433,2020,September,302544.7576
Queens,11434,2020,September,392956.1538
Queens,11435,2020,September,482531.9107
Queens,11436,2020,September,232675.5
Queens,11691,2020,September,486891.0714
Queens,11692,2020,September,238750
Queens,11693,2020,September,239002
Queens,11694,2020,September,678142.8571
Queens,11697,2020,September,555833.3333
Queens,11001,2020,October,381750
Queens,11004,2020,October,402888.3214
Queens,11005,2020,October,344398.1
Queens,11040,2020,October,291500
Queens,11101,2020,October,893469.0769
Queens,11102,2020,October,965887.35
Queens,11103,2020,October,1265867.4
Queens,11104,2020,October,291411.7647
Queens,11105,2020,October,752687.5625
Queens,11106,2020,October,263551.3529
Queens,11109,2020,October,1550000
Queens,11351,2020,October,953212.1667
Queens,11354,2020,October,475997.4138
Queens,11355,2020,October,432016.3944
Queens,11356,2020,October,342904.1724
Queens,11357,2020,October,599328.7869
Queens,11358,2020,October,527973.0556
Queens,11360,2020,October,356406.8966
Queens,11361,2020,October,518396.5517
Queens,11362,2020,October,476588.9697
Queens,11363,2020,October,1141666.667
Queens,11364,2020,October,429831.3103
Queens,11365,2020,October,401863.9394
Queens,11366,2020,October,428117.2727
Queens,11367,2020,October,383343.75
Queens,11368,2020,October,376753.303
Queens,11369,2020,October,328583.75
Queens,11370,2020,October,364250.5
Queens,11372,2020,October,387777.5484
Queens,11373,2020,October,372320.5192
Queens,11374,2020,October,328760.8293
Queens,11375,2020,October,510086.7097
Queens,11377,2020,October,397671.8852
Queens,11378,2020,October,1259384.103
Queens,11379,2020,October,528541.4681
Queens,11385,2020,October,559804.1077
Queens,11411,2020,October,410137.5
Queens,11412,2020,October,347484.35
Queens,11413,2020,October,380170.06
Queens,11414,2020,October,359960.4667
Queens,11415,2020,October,244390.9091
Queens,11416,2020,October,306789.6552
Queens,11417,2020,October,356993.6667
Queens,11418,2020,October,482500
Queens,11419,2020,October,437123.3333
Queens,11420,2020,October,292071.4286
Queens,11421,2020,October,307167
Queens,11422,2020,October,249822.1538
Queens,11423,2020,October,430034.4828
Queens,11426,2020,October,385978.2609
Queens,11427,2020,October,463544.1818
Queens,11428,2020,October,315500.2941
Queens,11429,2020,October,367448.8611
Queens,11432,2020,October,266067.0333
Queens,11433,2020,October,388042.5676
Queens,11434,2020,October,363934.7681
Queens,11435,2020,October,267621.2432
Queens,11436,2020,October,323678.96
Queens,11691,2020,October,321575.7576
Queens,11692,2020,October,394834
Queens,11693,2020,October,311326.1667
Queens,11694,2020,October,480957.1429
Queens,11697,2020,October,445714.2857
Queens,11001,2020,November,447444.4444
Queens,11004,2020,November,292305.25
Queens,11005,2020,November,419843.8571
Queens,11040,2020,November,790000
Queens,11101,2020,November,1171151.545
Queens,11102,2020,November,255706.7222
Queens,11103,2020,November,623638.8889
Queens,11104,2020,November,440518.4167
Queens,11105,2020,November,548061.1111
Queens,11106,2020,November,461531.2105
Queens,11109,2020,November,425000
Queens,11351,2020,November,1464481
Queens,11354,2020,November,386427.2941
Queens,11355,2020,November,356617.7778
Queens,11356,2020,November,702304.3478
Queens,11357,2020,November,493007.2364
Queens,11358,2020,November,397687.5
Queens,11360,2020,November,471306.2813
Queens,11361,2020,November,802759.7
Queens,11362,2020,November,469285.7143
Queens,11363,2020,November,767501
Queens,11364,2020,November,461781.3542
Queens,11365,2020,November,601529.9667
Queens,11366,2020,November,477812.5
Queens,11367,2020,November,495479.434
Queens,11368,2020,November,334233.8889
Queens,11369,2020,November,568629.3514
Queens,11370,2020,November,1200428.571
Queens,11372,2020,November,481692.8485
Queens,11373,2020,November,402629.6
Queens,11374,2020,November,351891.5
Queens,11375,2020,November,438378.2065
Queens,11377,2020,November,499970
Queens,11378,2020,November,2626765.957
Queens,11379,2020,November,395013.5135
Queens,11385,2020,November,562019.0566
Queens,11411,2020,November,351994.1176
Queens,11412,2020,November,323215.359
Queens,11413,2020,November,469385.4237
Queens,11414,2020,November,503566.5789
Queens,11415,2020,November,426354.5
Queens,11416,2020,November,559250
Queens,11417,2020,November,338923.0769
Queens,11418,2020,November,224960.8696
Queens,11419,2020,November,274903.0556
Queens,11420,2020,November,291959.3878
Queens,11421,2020,November,338486.7568
Queens,11422,2020,November,366318.7
Queens,11423,2020,November,525133.6667
Queens,11426,2020,November,444391.96
Queens,11427,2020,November,332231.1154
Queens,11428,2020,November,255781.875
Queens,11429,2020,November,401035
Queens,11432,2020,November,609982
Queens,11433,2020,November,338889.2424
Queens,11434,2020,November,321266.7857
Queens,11435,2020,November,343878.9189
Queens,11436,2020,November,404479.6364
Queens,11691,2020,November,573212.871
Queens,11692,2020,November,50000
Queens,11693,2020,November,272410
Queens,11694,2020,November,550318.4138
Queens,11697,2020,November,402944.4444
Queens,11001,2020,December,573000
Queens,11004,2020,December,366815
Queens,11005,2020,December,353700
Queens,11040,2020,December,345476.2
Queens,11101,2020,December,3033169.583
Queens,11102,2020,December,1314055.556
Queens,11103,2020,December,647360
Queens,11104,2020,December,1060103.867
Queens,11105,2020,December,712023.8095
Queens,11106,2020,December,824077.7778
Queens,11109,2020,December,1457000
Queens,11351,2020,December,1092879.571
Queens,11354,2020,December,1203617.598
Queens,11355,2020,December,2369664.913
Queens,11356,2020,December,1126910.071
Queens,11357,2020,December,2812039.222
Queens,11358,2020,December,497354
Queens,11360,2020,December,517780.2326
Queens,11361,2020,December,653510.4386
Queens,11362,2020,December,673257.9512
Queens,11363,2020,December,696090.9091
Queens,11364,2020,December,504387.3725
Queens,11365,2020,December,559054
Queens,11366,2020,December,260447.3684
Queens,11367,2020,December,437046.3846
Queens,11368,2020,December,907529.3273
Queens,11369,2020,December,517785.2692
Queens,11370,2020,December,366117.6471
Queens,11372,2020,December,752503.4872
Queens,11373,2020,December,385800.9577
Queens,11374,2020,December,584375.375
Queens,11375,2020,December,471605.9808
Queens,11377,2020,December,488715.2424
Queens,11378,2020,December,1213506.438
Queens,11379,2020,December,596447.2273
Queens,11385,2020,December,481625.359
Queens,11411,2020,December,348933.303
Queens,11412,2020,December,485946.3065
Queens,11413,2020,December,414516.0784
Queens,11414,2020,December,495251.0638
Queens,11415,2020,December,659250
Queens,11416,2020,December,1545490.579
Queens,11417,2020,December,528515.4545
Queens,11418,2020,December,500842.3684
Queens,11419,2020,December,308003.4082
Queens,11420,2020,December,399717.6667
Queens,11421,2020,December,422377.7778
Queens,11422,2020,December,291503.6667
Queens,11423,2020,December,419242.4242
Queens,11426,2020,December,479541.6667
Queens,11427,2020,December,405302.2105
Queens,11428,2020,December,318933.3333
Queens,11429,2020,December,349578.7667
Queens,11432,2020,December,551000
Queens,11433,2020,December,639006.4286
Queens,11434,2020,December,349696.6986
Queens,11435,2020,December,378909.0909
Queens,11436,2020,December,559909.2424
Queens,11691,2020,December,895633.1628
Queens,11692,2020,December,347863.6818
Queens,11693,2020,December,276088.3636
Queens,11694,2020,December,600379.5238
Queens,11697,2020,December,530416.5833
Queens,11001,2021,January,228500
Queens,11004,2021,January,336974.7368
Queens,11005,2021,January,385675
Queens,11040,2021,January,458750
Queens,11101,2021,January,1029737.091
Queens,11102,2021,January,1496507
Queens,11103,2021,January,1731929.286
Queens,11104,2021,January,811764.7059
Queens,11105,2021,January,530018.8889
Queens,11106,2021,January,453037.1667
Queens,11109,2021,January,605000
Queens,11351,2021,January,915824.7692
Queens,11354,2021,January,508962.5
Queens,11355,2021,January,461911.2963
Queens,11356,2021,January,557451.5172
Queens,11357,2021,January,567245.5616
Queens,11358,2021,January,547196.8364
Queens,11360,2021,January,365328.5714
Queens,11361,2021,January,1046609.425
Queens,11362,2021,January,637475
Queens,11363,2021,January,337791.6667
Queens,11364,2021,January,480497.9057
Queens,11365,2021,January,605097.45
Queens,11366,2021,January,413210.5263
Queens,11367,2021,January,289389.3617
Queens,11368,2021,January,252739.1304
Queens,11369,2021,January,4413468.48
Queens,11370,2021,January,484909.0909
Queens,11372,2021,January,295428.275
Queens,11373,2021,January,755636.2553
Queens,11374,2021,January,330694.4103
Queens,11375,2021,January,492826.2143
Queens,11377,2021,January,451347.5333
Queens,11378,2021,January,418064.5161
Queens,11379,2021,January,595659.7872
Queens,11385,2021,January,587234.3462
Queens,11411,2021,January,339075.5
Queens,11412,2021,January,357048.9375
Queens,11413,2021,January,403798.1563
Queens,11414,2021,January,423951.2821
Queens,11415,2021,January,222100
Queens,11416,2021,January,287500.4545
Queens,11417,2021,January,315819.9259
Queens,11418,2021,January,520159.1364
Queens,11419,2021,January,419589.3214
Queens,11420,2021,January,288267.7
Queens,11421,2021,January,292223.9474
Queens,11422,2021,January,285521.4286
Queens,11423,2021,January,471088.5135
Queens,11426,2021,January,426766.6667
Queens,11427,2021,January,321215.625
Queens,11428,2021,January,331572.96
Queens,11429,2021,January,434545.4545
Queens,11432,2021,January,437727.8788
Queens,11433,2021,January,557580.9677
Queens,11434,2021,January,438292.9677
Queens,11435,2021,January,317109.1892
Queens,11436,2021,January,321760
Queens,11691,2021,January,297766.6667
Queens,11692,2021,January,445134.2727
Queens,11693,2021,January,362628.1818
Queens,11694,2021,January,848189.4884
Queens,11697,2021,January,416428.5714
Queens,11001,2021,February,269944.5556
Queens,11004,2021,February,407004.5455
Queens,11005,2021,February,171818.1818
Queens,11040,2021,February,274166.6667
Queens,11101,2021,February,1005788.431
Queens,11102,2021,February,838029.4118
Queens,11103,2021,February,1778047.619
Queens,11104,2021,February,432461.5385
Queens,11105,2021,February,864312.5
Queens,11106,2021,February,521190.3333
Queens,11109,2021,February,720000
Queens,11351,2021,February,675433
Queens,11354,2021,February,1205857.494
Queens,11355,2021,February,501089.8431
Queens,11356,2021,February,576488.8182
Queens,11357,2021,February,452500.7353
Queens,11358,2021,February,520395.6471
Queens,11360,2021,February,546385
Queens,11361,2021,February,570654.6667
Queens,11362,2021,February,407697.175
Queens,11363,2021,February,1158571.429
Queens,11364,2021,February,360128.4615
Queens,11365,2021,February,430333.3333
Queens,11366,2021,February,467917.5
Queens,11367,2021,February,430829.3103
Queens,11368,2021,February,641011.4286
Queens,11369,2021,February,423003.68
Queens,11370,2021,February,641625
Queens,11372,2021,February,338670.0238
Queens,11373,2021,February,489677.3871
Queens,11374,2021,February,403740.7407
Queens,11375,2021,February,531205.5286
Queens,11377,2021,February,520528.1569
Queens,11378,2021,February,419877.1579
Queens,11379,2021,February,557915.1064
Queens,11385,2021,February,631779.7959
Queens,11411,2021,February,201156.9565
Queens,11412,2021,February,398911.0889
Queens,11413,2021,February,441701.3111
Queens,11414,2021,February,382013.7838
Queens,11415,2021,February,436807.6923
Queens,11416,2021,February,596840.9091
Queens,11417,2021,February,323343.75
Queens,11418,2021,February,421428.5714
Queens,11419,2021,February,324688.75
Queens,11420,2021,February,316646.5517
Queens,11421,2021,February,510239.1304
Queens,11422,2021,February,396463.8889
Queens,11423,2021,February,337629.6296
Queens,11426,2021,February,465732.1786
Queens,11427,2021,February,196912
Queens,11428,2021,February,350788.2353
Queens,11429,2021,February,348679.0741
Queens,11432,2021,February,415508.7805
Queens,11433,2021,February,325070.4
Queens,11434,2021,February,415957.0682
Queens,11435,2021,February,325791.1111
Queens,11436,2021,February,405519.9259
Queens,11691,2021,February,215202.973
Queens,11692,2021,February,451394.4118
Queens,11693,2021,February,221764.3571
Queens,11694,2021,February,521044.2778
Queens,11697,2021,February,482071.4286
Queens,11001,2021,March,342916.6667
Queens,11004,2021,March,334081.6
Queens,11005,2021,March,266866.6667
Queens,11040,2021,March,193000
Queens,11101,2021,March,1100787.79
Queens,11102,2021,March,244494.5
Queens,11103,2021,March,432875.5
Queens,11104,2021,March,493839.6875
Queens,11105,2021,March,363031.5313
Queens,11106,2021,March,696034.0233
Queens,11109,2021,March,787500
Queens,11351,2021,March,770573.5833
Queens,11354,2021,March,398574.1013
Queens,11355,2021,March,627933.4198
Queens,11356,2021,March,616789.0769
Queens,11357,2021,March,475529.1263
Queens,11358,2021,March,547579.2167
Queens,11360,2021,March,463500
Queens,11361,2021,March,522862.1622
Queens,11362,2021,March,414257.1852
Queens,11363,2021,March,499593.4444
Queens,11364,2021,March,297293.5957
Queens,11365,2021,March,535871.7949
Queens,11366,2021,March,538532.1429
Queens,11367,2021,March,344602.0714
Queens,11368,2021,March,421340.9615
Queens,11369,2021,March,507213.6364
Queens,11370,2021,March,346198.697
Queens,11372,2021,March,465110.0976
Queens,11373,2021,March,655205.4638
Queens,11374,2021,March,385988.3962
Queens,11375,2021,March,421841.4773
Queens,11377,2021,March,546295.7879
Queens,11378,2021,March,872944.6818
Queens,11379,2021,March,527964.2857
Queens,11385,2021,March,496105.8571
Queens,11411,2021,March,317900.92
Queens,11412,2021,March,357795.8621
Queens,11413,2021,March,1038800.449
Queens,11414,2021,March,383634.8889
Queens,11415,2021,March,484149.5
Queens,11416,2021,March,568783.0435
Queens,11417,2021,March,321844.2857
Queens,11418,2021,March,453025.7429
Queens,11419,2021,March,474202.3958
Queens,11420,2021,March,345213.3929
Queens,11421,2021,March,329711.4722
Queens,11422,2021,March,373386.9767
Queens,11423,2021,March,242568.3429
Queens,11426,2021,March,311000
Queens,11427,2021,March,389103.1136
Queens,11428,2021,March,324895.8333
Queens,11429,2021,March,337594.3571
Queens,11432,2021,March,422898.4727
Queens,11433,2021,March,320497.1739
Queens,11434,2021,March,474988.2188
Queens,11435,2021,March,261474.5333
Queens,11436,2021,March,291554.2857
Queens,11691,2021,March,376033.9535
Queens,11692,2021,March,244561.5385
Queens,11693,2021,March,287941.1765
Queens,11694,2021,March,474731.25
Queens,11697,2021,March,627107.1429
Staten Island,10301,2020,August,361889.8172
Staten Island,10302,2020,August,253708.814
Staten Island,10303,2020,August,279800.2222
Staten Island,10304,2020,August,338472.36
Staten Island,10305,2020,August,299696.6178
Staten Island,10306,2020,August,367844.3722
Staten Island,10307,2020,August,512008.2857
Staten Island,10308,2020,August,359321.9808
Staten Island,10309,2020,August,487156.2606
Staten Island,10310,2020,August,441208.5942
Staten Island,10312,2020,August,394071.4878
Staten Island,10314,2020,August,371348.6788
Staten Island,10301,2020,September,372198.0952
Staten Island,10302,2020,September,284633.24
Staten Island,10303,2020,September,241849.9429
Staten Island,10304,2020,September,382594.375
Staten Island,10305,2020,September,295805.7692
Staten Island,10306,2020,September,355167.9828
Staten Island,10307,2020,September,472050.5556
Staten Island,10308,2020,September,416639.6271
Staten Island,10309,2020,September,458379.6522
Staten Island,10310,2020,September,355664.5806
Staten Island,10312,2020,September,367878.5294
Staten Island,10314,2020,September,361289.4154
Staten Island,10301,2020,October,433950.4318
Staten Island,10302,2020,October,346571.7857
Staten Island,10303,2020,October,277233.4595
Staten Island,10304,2020,October,369681.6596
Staten Island,10305,2020,October,376257
Staten Island,10306,2020,October,466560.0625
Staten Island,10307,2020,October,653163.9474
Staten Island,10308,2020,October,483434.1972
Staten Island,10309,2020,October,580445.2254
Staten Island,10310,2020,October,370429.15
Staten Island,10312,2020,October,458482.542
Staten Island,10314,2020,October,409123.8483
Staten Island,10301,2020,November,456885.8644
Staten Island,10302,2020,November,421682.871
Staten Island,10303,2020,November,350256.6538
Staten Island,10304,2020,November,507017.2632
Staten Island,10305,2020,November,432412.863
Staten Island,10306,2020,November,466316.8068
Staten Island,10307,2020,November,503029.7391
Staten Island,10308,2020,November,445734.3182
Staten Island,10309,2020,November,439893.1304
Staten Island,10310,2020,November,476865.9444
Staten Island,10312,2020,November,471605.0534
Staten Island,10314,2020,November,408283.4929
Staten Island,10301,2020,December,459940.9833
Staten Island,10302,2020,December,290146.4286
Staten Island,10303,2020,December,407958.3333
Staten Island,10304,2020,December,682084.1429
Staten Island,10305,2020,December,391369.2667
Staten Island,10306,2020,December,485347.1429
Staten Island,10307,2020,December,531655.8
Staten Island,10308,2020,December,527208.9114
Staten Island,10309,2020,December,1143881.792
Staten Island,10310,2020,December,363631.4634
Staten Island,10312,2020,December,503846.656
Staten Island,10314,2020,December,1529953.524
Staten Island,10301,2021,January,469709.7667
Staten Island,10302,2021,January,383040.5714
Staten Island,10303,2021,January,282352.7143
Staten Island,10304,2021,January,484712.0385
Staten Island,10305,2021,January,353421.3425
Staten Island,10306,2021,January,450846.1158
Staten Island,10307,2021,January,645974.1765
Staten Island,10308,2021,January,544328.9649
Staten Island,10309,2021,January,1289537.366
Staten Island,10310,2021,January,370803.2258
Staten Island,10312,2021,January,586336.8828
Staten Island,10314,2021,January,452027.8699
Staten Island,10301,2021,February,385751.7692
Staten Island,10302,2021,February,313741.9444
Staten Island,10303,2021,February,336209.3226
Staten Island,10304,2021,February,325892.0588
Staten Island,10305,2021,February,428908.8214
Staten Island,10306,2021,February,506243.3768
Staten Island,10307,2021,February,647882.7407
Staten Island,10308,2021,February,456453.18
Staten Island,10309,2021,February,473768.4286
Staten Island,10310,2021,February,288608.7778
Staten Island,10312,2021,February,405207.3883
Staten Island,10314,2021,February,357342.619
Staten Island,10301,2021,March,371062.3538
Staten Island,10302,2021,March,253144.1923
Staten Island,10303,2021,March,217279.6897
Staten Island,10304,2021,March,377583.4909
Staten Island,10305,2021,March,335193.8942
Staten Island,10306,2021,March,418065.729
Staten Island,10307,2021,March,609498.2105
Staten Island,10308,2021,March,438049.2353
Staten Island,10309,2021,March,481226.6111
Staten Island,10310,2021,March,377036.075
Staten Island,10312,2021,March,342442.4553
Staten Island,10314,2021,March,397151.9461
